"","C.Block","number.races","race","percent.pop"
"2145","060750309003","1","Asian",0.114169215086646
"2146","060750309004","1","Asian",0.349099099099099
"2147","060750309005","1","Asian",0.499234303215926
"2148","060750309006","1","Asian",0.444342226310948
"2149","060750309007","1","Asian",0.598130841121495
"2150","060750310001","1","Asian",0.246268656716418
"2151","060750310002","1","Asian",0.251188051595384
"2152","060750310003","1","Asian",0.405996252342286
"2153","060750311001","1","Asian",0.206826286296485
"2154","060750311002","1","Asian",0.384201077199282
"2155","060750311003","1","Asian",0.638665132336018
"2156","060750311004","1","Asian",0.22093023255814
"2157","060750311005","1","Asian",0.235087719298246
"2158","060750312011","1","Asian",0.616016427104723
"2159","060750312012","1","Asian",0.714232209737828
"2160","060750312013","1","Asian",0.44044044044044
"2161","060750312014","1","Asian",0.528350515463918
"2162","060750312021","1","Asian",0.580919931856899
"2163","060750312022","1","Asian",0.456305309734513
"2164","060750313011","1","Asian",0.580016934801016
"2165","060750313012","1","Asian",0.471083070452156
"2166","060750313013","1","Asian",0.28125
"2167","060750313021","1","Asian",0.348906560636183
"2168","060750313022","1","Asian",0.668138337012509
"2169","060750313023","1","Asian",0.485665529010239
"2170","060750314001","1","Asian",0.270906949352179
"2171","060750314002","1","Asian",0.563137755102041
"2172","060750314003","1","Asian",0.420253164556962
"2173","060750314004","1","Asian",0.662239089184061
"2174","060750314005","1","Asian",0.409893992932862
"2175","060750326011","1","Asian",0.456178551986935
"2176","060750326012","1","Asian",0.544615384615385
"2177","060750326013","1","Asian",0.584407612031921
"2178","060750326021","1","Asian",0.542525773195876
"2179","060750326022","1","Asian",0.536894273127753
"2180","060750326023","1","Asian",0.468430034129693
"2181","060750327001","1","Asian",0.355131698455949
"2182","060750327002","1","Asian",0.555141579731744
"2183","060750327003","1","Asian",0.614824619457313
"2184","060750327004","1","Asian",0.522262334536703
"2185","060750327005","1","Asian",0.731958762886598
"2186","060750327006","1","Asian",0.658092175777063
"2187","060750327007","1","Asian",0.660300136425648
"2188","060750328011","1","Asian",0.612756264236902
"2189","060750328012","1","Asian",0.618488628026412
"2190","060750328013","1","Asian",0.712788259958071
"2191","060750328021","1","Asian",0.748024582967515
"2192","060750328022","1","Asian",0.679099678456592
"2193","060750328023","1","Asian",0.667956656346749
"2194","060750329011","1","Asian",0.617302052785924
"2195","060750329012","1","Asian",0.572642967542504
"2196","060750329013","1","Asian",0.56383712905452
"2197","060750329014","1","Asian",0.608135593220339
"2198","060750329021","1","Asian",0.635036496350365
"2199","060750329022","1","Asian",0.62930452397029
"2200","060750329023","1","Asian",0.563622170179547
"2201","060750330001","1","Asian",0.31305114638448
"2202","060750330002","1","Asian",0.574498567335244
"2203","060750330003","1","Asian",0.55912294440094
"2204","060750330004","1","Asian",0.560202205882353
"2205","060750330005","1","Asian",0.342900302114804
"2206","060750330006","1","Asian",0.678742310321258
"2207","060750331001","1","Asian",0.490825688073394
"2208","060750331002","1","Asian",0.674439461883408
"2209","060750331003","1","Asian",0.569905213270142
"2210","060750331004","1","Asian",0.64437984496124
"2211","060750332011","1","Asian",0.177471636952998
"2212","060750332031","1","Asian",0.290718038528897
"2213","060750332032","1","Asian",0.404371584699454
"2214","060750332041","1","Asian",0.298301486199575
"2215","060750332042","1","Asian",0.398805970149254
"2216","060750332043","1","Asian",0.297587131367292
"2217","060750351001","1","Asian",0.37260677466863
"2218","060750351002","1","Asian",0.580729166666667
"2219","060750351003","1","Asian",0.366049879324216
"2220","060750351004","1","Asian",0.486111111111111
"2221","060750351005","1","Asian",0.649867374005305
"2222","060750351006","1","Asian",0.570212765957447
"2223","060750351007","1","Asian",0.804284887087435
"2224","060750352011","1","Asian",0.689201877934272
"2225","060750352012","1","Asian",0.4375
"2226","060750352013","1","Asian",0.641408751334045
"2227","060750352014","1","Asian",0.377510040160643
"2228","060750352015","1","Asian",0.556730769230769
"2229","060750352021","1","Asian",0.409907120743034
"2230","060750352022","1","Asian",0.394790952707334
"2231","060750352023","1","Asian",0.434664861205146
"2232","060750353001","1","Asian",0.419607843137255
"2233","060750353002","1","Asian",0.758360302049622
"2234","060750353003","1","Asian",0.85995085995086
"2235","060750353004","1","Asian",0.562184024266936
"2236","060750353005","1","Asian",0.448329448329448
"2237","060750353006","1","Asian",0.75697503671072
"2238","060750354001","1","Asian",0.684817424727739
"2239","060750354002","1","Asian",0.604631927212572
"2240","060750354003","1","Asian",0.248423707440101
"2241","060750354004","1","Asian",0.599902771025766
"2242","060750354005","1","Asian",0.116901408450704
"2243","060750401001","1","Asian",0.201369863013699
"2244","060750401002","1","Asian",0.33353621424224
"2245","060750401003","1","Asian",0.403580146460537
"2246","060750401004","1","Asian",0.184139784946237
"2247","060750402001","1","Asian",0.327543424317618
"2248","060750402002","1","Asian",0.422028353326063
"2249","060750402003","1","Asian",0.333699231613611
"2250","060750402004","1","Asian",0.396261682242991
"2251","060750426011","1","Asian",0.49665711556829
"2252","060750426012","1","Asian",0.356965790778384
"2253","060750426021","1","Asian",0.391073326248672
"2254","060750426022","1","Asian",0.210412147505423
"2255","060750426023","1","Asian",0.273430782459157
"2256","060750427001","1","Asian",0.272456575682382
"2257","060750427002","1","Asian",0.383489461358314
"2258","060750427003","1","Asian",0.530661809350334
"2259","060750428001","1","Asian",0.383204633204633
"2260","060750428002","1","Asian",0.0697329376854599
"2261","060750428003","1","Asian",0.125193199381762
"2262","060750451001","1","Asian",0.424293547026571
"2263","060750451002","1","Asian",0.282936010037641
"2264","060750451003","1","Asian",0.481617647058824
"2265","060750452001","1","Asian",0.459718026183283
"2266","060750452002","1","Asian",0.548128342245989
"2267","060750452003","1","Asian",0.284495021337127
"2268","060750452004","1","Asian",0.357610474631751
"2269","060750452005","1","Asian",0.241773002014775
"2270","060750476001","1","Asian",0.531768746422438
"2271","060750476002","1","Asian",0.66491043203372
"2272","060750476003","1","Asian",0.258317025440313
"2273","060750476004","1","Asian",0.519271948608137
"2274","060750477011","1","Asian",0.38386524822695
"2275","060750477012","1","Asian",0.561707805203469
"2276","060750477013","1","Asian",0.61411087113031
"2277","060750477021","1","Asian",0.622715404699739
"2278","060750477022","1","Asian",0.458891013384321
"2279","060750477023","1","Asian",0.503347534996957
"2280","060750478011","1","Asian",0.520491803278688
"2281","060750478012","1","Asian",0.499327052489906
"2282","060750478013","1","Asian",0.590858416945373
"2283","060750478021","1","Asian",0.377560975609756
"2284","060750478022","1","Asian",0.595406360424028
"2285","060750478023","1","Asian",0.706963788300836
"2286","060750479011","1","Asian",0.552564102564103
"2287","060750479012","1","Asian",0.156462585034014
"2288","060750479013","1","Asian",0.370517928286853
"2289","060750479014","1","Asian",0.606586826347305
"2290","060750479015","1","Asian",0.284653465346535
"2291","060750479021","1","Asian",0.32940108892922
"2292","060750479022","1","Asian",0.389684813753582
"2293","060750479023","1","Asian",0.399658411614005
"2294","060750601001","1","Asian",0.111272095044915
"2295","060750604001","1","Asian",0.176375404530744
"2296","060750605021","1","Asian",0.0965058236272879
"2297","060750605022","1","Asian",0.164164164164164
"2298","060750605023","1","Asian",0.431818181818182
"2299","060750607001","1","Asian",0.463519313304721
"2300","060750607002","1","Asian",0.759868421052632
"2301","060750607003","1","Asian",0.295790671217292
"2302","060750610001","1","Asian",0.413015184381779
"2303","060750610002","1","Asian",0.602120792992162
"2304","060750611001","1","Asian",0.843783209351753
"2305","060750611002","1","Asian",0.952523524379812
"2306","060750611003","1","Asian",0.819685690653433
"2307","060750612001","1","Asian",0.325937260902831
"2308","060750612002","1","Asian",0.21759941089838
"2309","060750614001","1","Asian",0.148392415498763
"2310","060750614002","1","Asian",0.183050847457627
"2311","060750614003","1","Asian",0.113365990202939
"2312","060750615001","1","Asian",0.350529100529101
"2313","060750615002","1","Asian",0.56576980568012
"2314","060750615003","1","Asian",0.418148654810762
"2315","060750615004","1","Asian",0.353838582677165
"2316","060750615005","1","Asian",0.054127198917456
"2317","060750615006","1","Asian",0.249348619072434
"2318","060759802001","1","Asian",0.183946488294314
"2319","060759803001","1","Asian",0
"2320","060759804011","1","Asian",NA
"2321","060759805011","1","Asian",0.424705882352941
"2322","060759806001","1","Asian",0.174563591022444
"2323","060759809001","1","Asian",0.170731707317073
"2324","060759901000","1","Asian",NA
"2325","060750101001","1","Pacific.Islander",0
"2326","060750101002","1","Pacific.Islander",0
"2327","060750102001","1","Pacific.Islander",0
"2328","060750102002","1","Pacific.Islander",0
"2329","060750102003","1","Pacific.Islander",0
"2330","060750103001","1","Pacific.Islander",0
"2331","060750103002","1","Pacific.Islander",0
"2332","060750103003","1","Pacific.Islander",0
"2333","060750104001","1","Pacific.Islander",0
"2334","060750104002","1","Pacific.Islander",0
"2335","060750104003","1","Pacific.Islander",0
"2336","060750104004","1","Pacific.Islander",0
"2337","060750105001","1","Pacific.Islander",0.0240384615384615
"2338","060750105002","1","Pacific.Islander",0
"2339","060750106001","1","Pacific.Islander",0
"2340","060750106002","1","Pacific.Islander",0
"2341","060750106003","1","Pacific.Islander",0
"2342","060750107001","1","Pacific.Islander",0
"2343","060750107002","1","Pacific.Islander",0
"2344","060750107003","1","Pacific.Islander",0
"2345","060750107004","1","Pacific.Islander",0
"2346","060750108001","1","Pacific.Islander",0
"2347","060750108002","1","Pacific.Islander",0
"2348","060750108003","1","Pacific.Islander",0
"2349","060750109001","1","Pacific.Islander",0
"2350","060750109002","1","Pacific.Islander",0
"2351","060750109003","1","Pacific.Islander",0
"2352","060750110001","1","Pacific.Islander",0
"2353","060750110002","1","Pacific.Islander",0
"2354","060750110003","1","Pacific.Islander",0
"2355","060750111001","1","Pacific.Islander",0
"2356","060750111002","1","Pacific.Islander",0
"2357","060750111003","1","Pacific.Islander",0
"2358","060750112001","1","Pacific.Islander",0
"2359","060750112002","1","Pacific.Islander",0
"2360","060750112003","1","Pacific.Islander",0.0634920634920635
"2361","060750113001","1","Pacific.Islander",0.003382949932341
"2362","060750113002","1","Pacific.Islander",0
"2363","060750117001","1","Pacific.Islander",0
"2364","060750117002","1","Pacific.Islander",0
"2365","060750118001","1","Pacific.Islander",0
"2366","060750119011","1","Pacific.Islander",0
"2367","060750119012","1","Pacific.Islander",0
"2368","060750119021","1","Pacific.Islander",0
"2369","060750119022","1","Pacific.Islander",0
"2370","060750120001","1","Pacific.Islander",0
"2371","060750120002","1","Pacific.Islander",0
"2372","060750121001","1","Pacific.Islander",0
"2373","060750121002","1","Pacific.Islander",0
"2374","060750122011","1","Pacific.Islander",0
"2375","060750122012","1","Pacific.Islander",0
"2376","060750122021","1","Pacific.Islander",0
"2377","060750123011","1","Pacific.Islander",0
"2378","060750123012","1","Pacific.Islander",0
"2379","060750123021","1","Pacific.Islander",0
"2380","060750123022","1","Pacific.Islander",0
"2381","060750124011","1","Pacific.Islander",0
"2382","060750124012","1","Pacific.Islander",0.00611828687967369
"2383","060750124021","1","Pacific.Islander",0.0120967741935484
"2384","060750124022","1","Pacific.Islander",0
"2385","060750124023","1","Pacific.Islander",0
"2386","060750125011","1","Pacific.Islander",0
"2387","060750125012","1","Pacific.Islander",0
"2388","060750125021","1","Pacific.Islander",0
"2389","060750125022","1","Pacific.Islander",0
"2390","060750126011","1","Pacific.Islander",0
"2391","060750126021","1","Pacific.Islander",0
"2392","060750126022","1","Pacific.Islander",0
"2393","060750127001","1","Pacific.Islander",0
"2394","060750127002","1","Pacific.Islander",0
"2395","060750127003","1","Pacific.Islander",0.0219941348973607
"2396","060750128001","1","Pacific.Islander",0
"2397","060750128002","1","Pacific.Islander",0
"2398","060750128003","1","Pacific.Islander",0
"2399","060750128004","1","Pacific.Islander",0
"2400","060750129011","1","Pacific.Islander",0
"2401","060750129012","1","Pacific.Islander",0
"2402","060750129021","1","Pacific.Islander",0
"2403","060750129022","1","Pacific.Islander",0
"2404","060750129023","1","Pacific.Islander",0
"2405","060750130001","1","Pacific.Islander",0
"2406","060750130002","1","Pacific.Islander",0
"2407","060750130003","1","Pacific.Islander",0
"2408","060750130004","1","Pacific.Islander",0
